No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
798,2010,2,3,5,94,-17,-13,1030,NW,1.79,0,0
799,2010,2,3,6,121,-17,-13,1030,NW,4.92,0,0
800,2010,2,3,7,132,-19,-11,1030,cv,0.89,0,0
801,2010,2,3,8,161,-18,-11,1030,cv,1.34,0,0
802,2010,2,3,9,120,-18,-8,1030,NW,1.79,0,0
803,2010,2,3,10,72,-19,-4,1030,NE,3.13,0,0
804,2010,2,3,11,58,-20,-2,1030,NW,4.92,0,0
805,2010,2,3,12,34,-22,0,1029,NW,12.07,0,0
806,2010,2,3,13,14,-23,1,1027,NW,19.22,0,0
807,2010,2,3,14,17,-24,1,1026,NW,28.16,0,0
808,2010,2,3,15,15,-25,2,1026,NW,37.1,0,0
809,2010,2,3,16,23,-22,2,1026,NW,46.93,0,0
810,2010,2,3,17,34,-21,1,1026,NW,54.08,0,0
811,2010,2,3,18,96,-22,1,1026,NW,59,0,0
812,2010,2,3,19,87,-17,0,1027,NW,63.02,0,0
813,2010,2,3,20,87,-20,-4,1027,cv,0.89,0,0
814,2010,2,3,21,95,-20,-5,1028,NW,1.79,0,0
815,2010,2,3,22,105,-21,-6,1028,NW,4.92,0,0
816,2010,2,3,23,114,-21,-7,1028,cv,0.45,0,0
817,2010,2,4,0,103,-21,-7,1028,NW,1.79,0,0
818,2010,2,4,1,99,-21,-8,1028,NW,4.92,0,0
819,2010,2,4,2,102,-21,-9,1028,cv,0.89,0,0
820,2010,2,4,3,104,-19,-10,1028,cv,1.34,0,0
821,2010,2,4,4,78,-19,-10,1028,NW,1.79,0,0
822,2010,2,4,5,33,-19,-12,1028,cv,0.89,0,0
823,2010,2,4,6,29,-18,-12,1028,SE,0.89,0,0
824,2010,2,4,7,27,-20,-15,1028,NW,4.02,0,0
825,2010,2,4,8,27,-17,-10,1028,NW,8.04,0,0
826,2010,2,4,9,26,-19,-5,1028,NW,12.06,0,0
827,2010,2,4,10,33,-20,-3,1028,NW,15.19,0,0
828,2010,2,4,11,29,-20,-2,1028,NE,4.02,0,0
829,2010,2,4,12,31,-22,0,1027,NW,3.13,0,0
830,2010,2,4,13,28,-22,1,1025,NW,7.15,0,0
831,2010,2,4,14,28,-22,1,1025,NE,1.79,0,0
832,2010,2,4,15,61,-23,1,1024,NE,4.92,0,0
833,2010,2,4,16,64,-23,1,1024,NE,6.71,0,0
834,2010,2,4,17,80,-22,0,1024,NE,8.5,0,0
835,2010,2,4,18,91,-20,-4,1025,NE,11.63,0,0
836,2010,2,4,19,79,-22,-3,1026,NE,14.76,0,0
837,2010,2,4,20,48,-22,-3,1026,NE,15.65,0,0
838,2010,2,4,21,59,-20,-5,1027,NW,1.79,0,0
839,2010,2,4,22,82,-21,-3,1027,cv,0.89,0,0
840,2010,2,4,23,63,-19,-4,1027,NE,1.79,0,0
841,2010,2,5,0,48,-19,-4,1027,NE,4.92,0,0
842,2010,2,5,1,54,-19,-4,1027,NE,8.05,0,0
843,2010,2,5,2,42,-19,-4,1028,cv,0.89,0,0
844,2010,2,5,3,47,-19,-5,1028,NE,1.79,0,0
845,2010,2,5,4,87,-15,-5,1028,SE,1.79,0,0
846,2010,2,5,5,105,-13,-6,1028,NE,0.89,0,0
847,2010,2,5,6,90,-13,-7,1029,cv,0.89,0,0
848,2010,2,5,7,101,-12,-7,1030,cv,1.78,0,0
849,2010,2,5,8,126,-19,-6,1030,NE,3.13,0,0
850,2010,2,5,9,114,-18,-5,1031,NE,4.92,0,0
851,2010,2,5,10,103,-14,-4,1031,cv,1.79,0,0
852,2010,2,5,11,114,-13,-3,1031,SE,1.79,0,0
853,2010,2,5,12,100,-14,-2,1031,SE,3.58,0,0
854,2010,2,5,13,72,-13,-1,1030,SE,6.71,0,0
855,2010,2,5,14,68,-14,-1,1029,cv,1.79,0,0
856,2010,2,5,15,72,-13,-1,1029,SE,1.79,0,0
857,2010,2,5,16,71,-12,-1,1029,SE,3.58,0,0
858,2010,2,5,17,80,-12,-2,1030,SE,5.37,0,0
859,2010,2,5,18,70,-12,-4,1030,SE,6.26,0,0
860,2010,2,5,19,63,-13,-4,1031,SE,8.05,0,0
861,2010,2,5,20,67,-13,-5,1031,SE,8.94,0,0
862,2010,2,5,21,62,-12,-5,1032,SE,9.83,0,0
863,2010,2,5,22,69,-12,-6,1033,SE,11.62,0,0
864,2010,2,5,23,58,-11,-6,1033,SE,13.41,0,0
865,2010,2,6,0,51,-11,-7,1033,SE,15.2,0,0
866,2010,2,6,1,51,-11,-8,1033,SE,16.99,0,0
867,2010,2,6,2,54,-11,-8,1033,SE,18.78,0,0
868,2010,2,6,3,45,-11,-8,1033,SE,20.57,0,0
869,2010,2,6,4,47,-11,-7,1032,SE,23.7,0,0
870,2010,2,6,5,85,-11,-7,1032,SE,25.49,0,0
871,2010,2,6,6,78,-12,-7,1032,SE,27.28,0,0
872,2010,2,6,7,68,-12,-7,1032,SE,29.07,0,0
873,2010,2,6,8,64,-13,-7,1033,cv,0.89,0,0
874,2010,2,6,9,65,-12,-6,1033,SE,1.79,1,0
875,2010,2,6,10,80,-11,-5,1032,SE,4.92,0,0
876,2010,2,6,11,74,-11,-4,1032,SE,8.05,0,0
877,2010,2,6,12,93,-11,-3,1031,SE,11.18,0,0
878,2010,2,6,13,77,-11,-3,1030,SE,15.2,0,0
879,2010,2,6,14,67,-12,-2,1029,SE,19.22,0,0
880,2010,2,6,15,84,-12,-2,1029,SE,22.35,0,0
881,2010,2,6,16,77,-12,-2,1028,SE,25.48,0,0
882,2010,2,6,17,83,-12,-2,1027,SE,29.5,0,0
883,2010,2,6,18,82,-10,-3,1028,SE,33.52,0,0
884,2010,2,6,19,100,-9,-3,1029,SE,35.31,1,0
885,2010,2,6,20,189,-7,-4,1029,SE,37.1,2,0
886,2010,2,6,21,99,-6,-5,1028,SE,38.89,3,0
887,2010,2,6,22,71,-6,-5,1028,SE,42.02,4,0
888,2010,2,6,23,43,-6,-5,1027,SE,45.15,5,0
889,2010,2,7,0,64,-6,-5,1027,SE,46.94,6,0
890,2010,2,7,1,68,-7,-5,1026,SE,48.73,7,0
891,2010,2,7,2,69,-7,-5,1025,cv,0.89,8,0
892,2010,2,7,3,65,-7,-5,1025,cv,1.78,9,0
893,2010,2,7,4,71,-7,-6,1024,NW,0.89,10,0
894,2010,2,7,5,77,-7,-6,1024,cv,0.89,0,0
895,2010,2,7,6,81,-7,-6,1024,NW,0.89,0,0
896,2010,2,7,7,88,-7,-6,1023,NW,1.78,0,0
897,2010,2,7,8,90,-6,-5,1024,NE,1.79,0,0
898,2010,2,7,9,92,-6,-5,1024,NW,1.79,1,0
899,2010,2,7,10,88,-6,-4,1023,NW,3.58,0,0
900,2010,2,7,11,80,-6,-4,1023,cv,0.89,0,0
901,2010,2,7,12,100,-6,-3,1023,cv,1.78,0,0
902,2010,2,7,13,105,-7,-3,1022,cv,2.67,0,0
903,2010,2,7,14,118,-7,-3,1021,cv,3.56,0,0
904,2010,2,7,15,125,-6,-2,1020,SE,1.79,0,0
905,2010,2,7,16,141,-6,-2,1020,SE,3.58,0,0
906,2010,2,7,17,152,-6,-3,1020,SE,5.37,0,0
907,2010,2,7,18,164,-7,-4,1020,cv,0.89,0,0
908,2010,2,7,19,147,-7,-5,1021,SE,0.89,0,0
909,2010,2,7,20,162,-7,-5,1021,SE,1.78,0,0
910,2010,2,7,21,157,-6,-4,1022,SE,2.67,0,0
911,2010,2,7,22,156,-5,-3,1022,cv,0.89,0,0
912,2010,2,7,23,160,-7,-5,1020,NE,1.79,0,0
913,2010,2,8,0,178,-6,-4,1021,cv,0.89,0,0
914,2010,2,8,1,187,-6,-5,1020,cv,1.34,0,0
915,2010,2,8,2,181,-7,-6,1020,SE,0.89,0,0
916,2010,2,8,3,185,-8,-6,1020,NE,0.89,0,0
917,2010,2,8,4,197,-6,-5,1019,cv,0.89,0,0
918,2010,2,8,5,180,-6,-4,1019,NE,1.79,0,0
919,2010,2,8,6,172,-6,-4,1019,NW,1.79,0,0
920,2010,2,8,7,166,-6,-4,1020,NW,4.92,0,0
921,2010,2,8,8,136,-6,-4,1019,NW,8.05,0,0
922,2010,2,8,9,133,-5,-3,1020,NW,12.07,0,0
923,2010,2,8,10,140,-5,-2,1020,NW,15.2,0,0
924,2010,2,8,11,159,-5,-1,1019,cv,0.89,0,0
925,2010,2,8,12,169,-5,0,1019,cv,2.68,0,0
926,2010,2,8,13,170,-5,2,1017,NW,1.79,0,0
927,2010,2,8,14,184,-5,4,1017,cv,0.89,0,0
928,2010,2,8,15,163,-5,5,1017,SE,1.79,0,0
929,2010,2,8,16,140,-4,4,1017,SE,4.92,0,0
930,2010,2,8,17,144,-4,3,1017,SE,6.71,0,0
931,2010,2,8,18,166,-5,1,1019,cv,0.89,0,0
932,2010,2,8,19,196,-4,0,1020,SE,0.89,0,0
933,2010,2,8,20,227,-4,-1,1020,cv,0.89,0,0
934,2010,2,8,21,210,-5,-2,1020,cv,1.78,0,0
935,2010,2,8,22,233,-4,-2,1021,cv,2.23,0,0
936,2010,2,8,23,258,-4,-3,1021,cv,3.12,0,0
937,2010,2,9,0,247,-5,-3,1021,NW,1.79,0,0
938,2010,2,9,1,230,-5,-3,1022,SE,0.89,0,0
939,2010,2,9,2,273,-6,-4,1022,cv,0.89,0,0
940,2010,2,9,3,253,-5,-3,1022,NW,0.89,0,0
941,2010,2,9,4,254,-6,-5,1022,NW,2.68,0,0
942,2010,2,9,5,241,-6,-5,1022,NW,5.81,0,0
943,2010,2,9,6,229,-5,-4,1023,cv,0.89,0,0
944,2010,2,9,7,199,-5,-4,1023,cv,1.34,0,0
945,2010,2,9,8,193,-4,-3,1024,cv,2.23,0,0
946,2010,2,9,9,207,-9,1,1025,NW,4.02,0,0
947,2010,2,9,10,176,-15,2,1025,NW,8.04,0,0
948,2010,2,9,11,91,-17,3,1025,NE,3.13,0,0
949,2010,2,9,12,58,-18,4,1025,NE,4.92,0,0
950,2010,2,9,13,39,-16,4,1024,cv,0.89,0,0
951,2010,2,9,14,50,-14,5,1023,cv,1.78,0,0
952,2010,2,9,15,51,-13,4,1023,SE,1.79,0,0
953,2010,2,9,16,49,-12,4,1023,cv,0.89,0,0
954,2010,2,9,17,54,-11,3,1024,SE,1.79,0,0
955,2010,2,9,18,153,-10,2,1024,SE,3.58,0,0
956,2010,2,9,19,181,-7,2,1025,SE,6.71,0,0
957,2010,2,9,20,181,-6,0,1025,cv,0.89,0,0
958,2010,2,9,21,182,-8,-1,1026,NE,3.13,0,0
959,2010,2,9,22,156,-15,1,1026,NE,8.05,0,0
960,2010,2,9,23,27,-18,1,1027,NE,12.07,0,0
961,2010,2,10,0,16,-20,0,1028,NE,16.09,0,0
962,2010,2,10,1,22,-19,0,1028,NE,21.01,0,0
963,2010,2,10,2,21,-21,-1,1028,NE,25.03,0,0
964,2010,2,10,3,6,-21,-1,1029,NE,29.95,0,0
965,2010,2,10,4,8,-22,-2,1029,NE,34.87,0,0
966,2010,2,10,5,8,-22,-2,1030,NE,39.79,0,0
967,2010,2,10,6,8,-22,-3,1030,NE,45.6,0,0
968,2010,2,10,7,10,-22,-3,1031,NE,51.41,0,0
969,2010,2,10,8,9,-23,-4,1032,NE,58.56,0,0
970,2010,2,10,9,20,-23,-4,1033,NE,65.71,0,0
971,2010,2,10,10,14,-22,-3,1033,NE,71.52,0,0
972,2010,2,10,11,16,-24,-2,1032,NE,77.33,0,0
973,2010,2,10,12,14,-24,-1,1032,NE,83.14,0,0
974,2010,2,10,13,10,-26,0,1031,NW,5.81,0,0
975,2010,2,10,14,7,-26,0,1030,NE,5.81,0,0
976,2010,2,10,15,8,-22,0,1030,NE,11.62,0,0
977,2010,2,10,16,12,-22,0,1030,NE,17.43,0,0
978,2010,2,10,17,15,-23,-1,1030,NE,24.58,0,0
979,2010,2,10,18,8,-23,-1,1031,NE,31.73,0,0
980,2010,2,10,19,11,-22,-1,1032,NE,38.88,0,0
981,2010,2,10,20,18,-22,-2,1032,NE,44.69,0,0
982,2010,2,10,21,16,-21,-2,1033,NE,50.5,0,0
983,2010,2,10,22,11,-22,-2,1034,NE,56.31,0,0
984,2010,2,10,23,10,-21,-3,1035,NE,61.23,0,0
985,2010,2,11,0,11,-22,-3,1035,NE,67.04,0,0
986,2010,2,11,1,10,-22,-3,1035,NE,72.85,0,0
987,2010,2,11,2,10,-22,-3,1035,NE,77.77,0,0
988,2010,2,11,3,12,-22,-4,1035,NE,82.69,0,0
989,2010,2,11,4,12,-23,-4,1034,NE,89.84,0,0
990,2010,2,11,5,10,-23,-5,1034,NE,95.65,0,0
991,2010,2,11,6,10,-23,-5,1035,NW,5.81,0,0
992,2010,2,11,7,9,-22,-6,1036,NW,9.83,0,0
993,2010,2,11,8,9,-22,-5,1037,NW,14.75,0,0
994,2010,2,11,9,11,-22,-4,1037,NW,19.67,0,0
995,2010,2,11,10,12,-22,-4,1037,NW,25.48,0,0
996,2010,2,11,11,12,-22,-3,1037,NE,5.81,0,0
997,2010,2,11,12,12,-22,-3,1036,NE,11.62,0,0
998,2010,2,11,13,21,-24,-2,1036,NW,4.92,0,0
999,2010,2,11,14,18,-23,-2,1035,NE,4.02,0,0
1000,2010,2,11,15,13,-23,-2,1035,NE,7.15,0,0
1001,2010,2,11,16,18,-23,-2,1035,NW,4.02,0,0
1002,2010,2,11,17,17,-23,-2,1035,NE,4.92,0,0
1003,2010,2,11,18,19,-22,-3,1035,NE,8.05,0,0
1004,2010,2,11,19,22,-21,-3,1036,NE,11.18,0,0
1005,2010,2,11,20,20,-21,-5,1036,NW,3.13,0,0
1006,2010,2,11,21,24,-21,-5,1036,NW,8.05,0,0
1007,2010,2,11,22,19,-20,-5,1037,NW,11.18,0,0
1008,2010,2,11,23,13,-21,-5,1038,NE,4.02,0,0
1009,2010,2,12,0,17,-22,-5,1038,NE,9.83,0,0
1010,2010,2,12,1,22,-22,-6,1038,NE,14.75,0,0
1011,2010,2,12,2,16,-22,-6,1038,NE,18.77,0,0
1012,2010,2,12,3,16,-22,-7,1037,NE,22.79,0,0
1013,2010,2,12,4,11,-23,-8,1037,NW,3.13,0,0
1014,2010,2,12,5,10,-22,-8,1037,NW,7.15,0,0
1015,2010,2,12,6,9,-22,-9,1038,NW,11.17,0,0
1016,2010,2,12,7,11,-23,-9,1038,NW,14.3,0,0
1017,2010,2,12,8,14,-21,-9,1038,NW,17.43,0,0
1018,2010,2,12,9,21,-22,-6,1038,NE,4.02,0,0
1019,2010,2,12,10,26,-22,-5,1037,NE,7.15,0,0
1020,2010,2,12,11,21,-22,-4,1036,NW,3.13,0,0
1021,2010,2,12,12,19,-23,-3,1035,cv,3.13,0,0
1022,2010,2,12,13,13,-23,-2,1034,NW,3.13,0,0
1023,2010,2,12,14,13,-23,-1,1033,NW,6.26,0,0
1024,2010,2,12,15,13,-23,-1,1032,cv,1.79,0,0
1025,2010,2,12,16,13,-23,-1,1032,NE,1.79,0,0
1026,2010,2,12,17,11,-23,-1,1031,NE,3.58,0,0
1027,2010,2,12,18,19,-22,-3,1031,NE,5.37,0,0
1028,2010,2,12,19,22,-21,-4,1032,SE,0.89,0,0
1029,2010,2,12,20,50,-19,-5,1032,cv,0.89,0,0
1030,2010,2,12,21,58,-18,-6,1032,cv,1.34,0,0
1031,2010,2,12,22,60,-16,-8,1032,cv,1.79,0,0
1032,2010,2,12,23,69,-18,-8,1032,NE,0.89,0,0
1033,2010,2,13,0,108,-18,-8,1031,NW,3.13,0,0
1034,2010,2,13,1,51,-18,-11,1031,NW,6.26,0,0
1035,2010,2,13,2,54,-19,-8,1031,NW,8.05,0,0
1036,2010,2,13,3,38,-19,-11,1030,NW,11.18,0,0
1037,2010,2,13,4,27,-19,-10,1030,NW,14.31,0,0
1038,2010,2,13,5,23,-19,-11,1030,NW,16.1,0,0
1039,2010,2,13,6,27,-19,-11,1030,NW,19.23,0,0
1040,2010,2,13,7,28,-19,-11,1030,NW,21.02,0,0
1041,2010,2,13,8,24,-17,-10,1031,NW,24.15,0,0
1042,2010,2,13,9,26,-17,-7,1031,cv,0.89,0,0
1043,2010,2,13,10,23,-18,-5,1031,cv,1.78,0,0
1044,2010,2,13,11,37,-18,-3,1030,SE,1.79,0,0
1045,2010,2,13,12,46,-19,0,1029,cv,0.89,0,0
1046,2010,2,13,13,49,-20,1,1028,SE,1.79,0,0
1047,2010,2,13,14,53,-20,3,1027,cv,1.79,0,0
1048,2010,2,13,15,57,-20,3,1026,SE,3.13,0,0
1049,2010,2,13,16,51,-20,3,1026,SE,7.15,0,0
1050,2010,2,13,17,64,-20,2,1026,SE,11.17,0,0
1051,2010,2,13,18,100,-18,0,1026,SE,15.19,0,0
1052,2010,2,13,19,113,-15,-1,1027,SE,18.32,0,0
1053,2010,2,13,20,136,-15,0,1027,SE,22.34,0,0
1054,2010,2,13,21,213,-15,-4,1027,cv,0.89,0,0
1055,2010,2,13,22,259,-13,-5,1028,cv,1.78,0,0
1056,2010,2,13,23,267,-13,-6,1028,cv,2.67,0,0
1057,2010,2,14,0,351,-13,-7,1028,NE,0.89,0,0
1058,2010,2,14,1,980,-14,-7,1029,cv,0.89,0,0
1059,2010,2,14,2,NA,-14,-5,1029,NW,3.13,0,0
1060,2010,2,14,3,599,-14,-6,1030,NW,6.26,0,0
1061,2010,2,14,4,39,-14,-5,1030,NW,10.28,0,0
1062,2010,2,14,5,7,-17,-3,1030,NW,15.2,0,0
1063,2010,2,14,6,8,-17,-3,1031,NE,4.02,0,0
1064,2010,2,14,7,7,-18,-4,1032,NW,4.02,0,0
1065,2010,2,14,8,7,-20,-3,1033,NW,8.94,0,0
1066,2010,2,14,9,7,-21,-3,1034,NW,14.75,0,0
1067,2010,2,14,10,16,-22,-3,1035,NW,20.56,0,0
1068,2010,2,14,11,19,-22,-3,1035,NE,5.81,0,0
1069,2010,2,14,12,15,-23,-2,1035,NW,4.92,0,0
1070,2010,2,14,13,21,-24,-2,1033,NE,4.92,0,0
1071,2010,2,14,14,18,-23,-2,1033,NE,9.84,0,0
1072,2010,2,14,15,16,-24,-2,1032,NE,13.86,0,0
1073,2010,2,14,16,15,-24,-2,1032,NE,17.88,0,0
1074,2010,2,14,17,16,-23,-2,1032,NE,21.9,0,0
1075,2010,2,14,18,16,-23,-4,1033,NE,23.69,0,0
1076,2010,2,14,19,21,-22,-5,1033,cv,0.89,0,0
1077,2010,2,14,20,36,-23,-5,1035,NW,1.79,0,0
1078,2010,2,14,21,51,-22,-8,1035,NW,4.92,0,0
1079,2010,2,14,22,67,-21,-7,1036,NW,8.05,0,0
1080,2010,2,14,23,46,-22,-8,1036,NW,11.18,0,0
1081,2010,2,15,0,45,-21,-7,1036,NE,4.02,0,0
1082,2010,2,15,1,27,-22,-7,1037,NE,8.04,0,0
1083,2010,2,15,2,24,-22,-7,1036,NE,12.96,0,0
1084,2010,2,15,3,18,-22,-8,1037,cv,0.89,0,0
1085,2010,2,15,4,15,-22,-8,1036,cv,1.78,0,0
1086,2010,2,15,5,17,-22,-9,1036,NE,3.13,0,0
1087,2010,2,15,6,11,-22,-9,1036,NE,7.15,0,0
1088,2010,2,15,7,16,-22,-10,1037,NW,4.02,0,0
1089,2010,2,15,8,16,-21,-9,1037,NW,7.15,0,0
1090,2010,2,15,9,39,-22,-6,1038,NW,10.28,0,0
1091,2010,2,15,10,25,-23,-5,1038,NW,12.07,0,0
1092,2010,2,15,11,17,-23,-4,1037,NW,15.2,0,0
1093,2010,2,15,12,8,-23,-3,1036,NW,16.99,0,0
1094,2010,2,15,13,11,-23,-1,1035,NW,18.78,0,0
1095,2010,2,15,14,14,-23,0,1033,NE,4.02,0,0
1096,2010,2,15,15,15,-26,0,1032,cv,1.79,0,0
1097,2010,2,15,16,15,-26,0,1032,cv,2.68,0,0
1098,2010,2,15,17,13,-26,0,1032,cv,3.57,0,0
1099,2010,2,15,18,13,-23,-3,1033,SE,1.79,0,0
1100,2010,2,15,19,26,-22,-4,1033,SE,2.68,0,0
1101,2010,2,15,20,50,-21,-6,1034,cv,0.89,0,0
1102,2010,2,15,21,73,-20,-9,1034,NE,0.89,0,0
1103,2010,2,15,22,96,-20,-8,1034,cv,0.89,0,0
1104,2010,2,15,23,116,-18,-10,1034,NW,1.79,0,0
1105,2010,2,16,0,146,-17,-11,1034,NW,4.92,0,0
1106,2010,2,16,1,113,-19,-10,1034,NW,8.05,0,0
1107,2010,2,16,2,91,-19,-11,1034,NW,11.18,0,0
1108,2010,2,16,3,70,-20,-12,1034,NW,12.07,0,0
1109,2010,2,16,4,65,-18,-12,1033,cv,0.45,0,0
1110,2010,2,16,5,51,-17,-13,1033,NW,0.89,0,0
1111,2010,2,16,6,29,-20,-12,1033,NW,4.02,0,0
1112,2010,2,16,7,30,-20,-12,1033,NW,8.04,0,0
1113,2010,2,16,8,26,-18,-11,1033,NW,9.83,0,0
1114,2010,2,16,9,26,-19,-7,1033,NW,12.96,0,0
1115,2010,2,16,10,24,-20,-4,1032,cv,0.89,0,0
1116,2010,2,16,11,21,-20,-3,1032,cv,1.78,0,0
1117,2010,2,16,12,24,-21,-1,1031,NW,1.79,0,0
1118,2010,2,16,13,39,-21,1,1030,cv,0.89,0,0
1119,2010,2,16,14,79,-19,2,1028,SE,4.02,0,0
1120,2010,2,16,15,99,-16,3,1027,SE,8.04,0,0
1121,2010,2,16,16,118,-15,3,1027,SE,12.06,0,0
1122,2010,2,16,17,140,-15,1,1026,SE,15.19,0,0
1123,2010,2,16,18,159,-13,-1,1026,SE,18.32,0,0
1124,2010,2,16,19,161,-12,-1,1027,SE,20.11,0,0
1125,2010,2,16,20,167,-12,-3,1027,SE,21,0,0
1126,2010,2,16,21,178,-12,-5,1026,cv,0.89,0,0
1127,2010,2,16,22,192,-12,-6,1026,cv,1.78,0,0
1128,2010,2,16,23,198,-12,-4,1026,NE,0.89,0,0
1129,2010,2,17,0,207,-13,-6,1025,cv,0.89,0,0
1130,2010,2,17,1,237,-13,-5,1025,cv,1.78,0,0
1131,2010,2,17,2,247,-12,-6,1025,NW,3.13,0,0
1132,2010,2,17,3,227,-12,-5,1025,NW,7.15,0,0
1133,2010,2,17,4,176,-12,-3,1024,NW,11.17,0,0
1134,2010,2,17,5,113,-8,-1,1024,NW,19.22,0,0
1135,2010,2,17,6,46,-15,-1,1025,NW,28.16,0,0
1136,2010,2,17,7,18,-15,-2,1026,NW,35.31,0,0
1137,2010,2,17,8,13,-19,-3,1027,NW,42.46,0,0
1138,2010,2,17,9,22,-22,-2,1028,NW,54.53,0,0
1139,2010,2,17,10,15,-22,-1,1029,NW,63.47,0,0
1140,2010,2,17,11,18,-23,-1,1028,NW,74.65,0,0
1141,2010,2,17,12,18,-25,0,1028,NW,86.72,0,0
1142,2010,2,17,13,12,-25,1,1027,NW,97.9,0,0
1143,2010,2,17,14,11,-25,1,1027,NW,107.73,0,0
1144,2010,2,17,15,11,-26,2,1026,NW,118.91,0,0
1145,2010,2,17,16,12,-27,1,1026,NW,130.09,0,0
1146,2010,2,17,17,9,-25,1,1026,NW,139.03,0,0
1147,2010,2,17,18,9,-22,-3,1026,NE,1.79,0,0
1148,2010,2,17,19,27,-22,-2,1026,SE,0.89,0,0
1149,2010,2,17,20,31,-19,-4,1026,SE,2.68,0,0
1150,2010,2,17,21,39,-18,-4,1027,SE,4.47,0,0
1151,2010,2,17,22,49,-20,-4,1027,SE,6.26,0,0
1152,2010,2,17,23,48,-18,-8,1027,SE,9.39,0,0
1153,2010,2,18,0,50,-19,-6,1027,cv,0.45,0,0
1154,2010,2,18,1,38,-19,-7,1027,NW,0.89,0,0
1155,2010,2,18,2,36,-17,-9,1026,NE,0.89,0,0
1156,2010,2,18,3,41,-18,-9,1026,cv,0.89,0,0
1157,2010,2,18,4,80,-16,-10,1025,NE,0.89,0,0
1158,2010,2,18,5,70,-18,-9,1025,NW,0.89,0,0
1159,2010,2,18,6,74,-18,-11,1026,NE,1.79,0,0
1160,2010,2,18,7,77,-18,-11,1026,cv,0.89,0,0
1161,2010,2,18,8,87,-17,-8,1026,cv,1.78,0,0
1162,2010,2,18,9,107,-18,-4,1027,NW,3.13,0,0
1163,2010,2,18,10,54,-17,0,1026,cv,0.89,0,0
1164,2010,2,18,11,36,-21,2,1026,cv,1.78,0,0
1165,2010,2,18,12,34,-21,3,1024,cv,2.67,0,0
1166,2010,2,18,13,19,-21,5,1022,NW,5.81,0,0
1167,2010,2,18,14,26,-21,5,1021,NW,11.62,0,0
1168,2010,2,18,15,27,-21,6,1021,NW,13.41,0,0
1169,2010,2,18,16,27,-21,4,1021,SE,5.81,0,0
1170,2010,2,18,17,29,-21,4,1021,SE,9.83,0,0
1171,2010,2,18,18,41,-21,3,1021,cv,4.02,0,0
1172,2010,2,18,19,47,-20,2,1021,SE,4.92,0,0
1173,2010,2,18,20,115,-20,3,1021,SE,8.94,0,0
1174,2010,2,18,21,265,-20,2,1021,SE,12.96,0,0
1175,2010,2,18,22,236,-17,-1,1021,SE,14.75,0,0
1176,2010,2,18,23,296,-16,-3,1021,cv,0.89,0,0
1177,2010,2,19,0,159,-15,-5,1020,cv,1.78,0,0
1178,2010,2,19,1,119,-15,-6,1020,cv,2.67,0,0
1179,2010,2,19,2,115,-14,-7,1019,cv,3.56,0,0
1180,2010,2,19,3,168,-15,-8,1019,cv,4.45,0,0
1181,2010,2,19,4,177,-15,-8,1018,cv,4.9,0,0
1182,2010,2,19,5,191,-15,-8,1018,cv,5.79,0,0
1183,2010,2,19,6,185,-15,-9,1018,NW,1.79,0,0
1184,2010,2,19,7,157,-15,-9,1018,NW,3.58,0,0
1185,2010,2,19,8,114,-13,-6,1018,NE,0.89,0,0
1186,2010,2,19,9,117,-14,-2,1018,NE,2.68,0,0
1187,2010,2,19,10,112,-15,1,1018,NE,4.47,0,0
1188,2010,2,19,11,107,-17,4,1017,cv,0.89,0,0
1189,2010,2,19,12,96,-16,7,1017,cv,1.78,0,0
1190,2010,2,19,13,99,-16,9,1016,SE,4.02,0,0
1191,2010,2,19,14,82,-17,10,1015,SE,5.81,0,0
1192,2010,2,19,15,58,-18,11,1014,SE,8.94,0,0
1193,2010,2,19,16,40,-18,10,1014,cv,3.13,0,0
1194,2010,2,19,17,45,-18,9,1014,SE,3.13,0,0
1195,2010,2,19,18,44,-19,7,1014,SE,6.26,0,0
1196,2010,2,19,19,49,-18,7,1014,SE,10.28,0,0
1197,2010,2,19,20,65,-16,1,1015,cv,0.89,0,0
